385424351628946_758613974309980,"🚩106.06.09三民國小畢業典禮🎉
由我們的許所長親自帶隊走入校園一同宣導📢，
在孩子們畢業典禮中，帶著師長們的諄諄教誨，
長輩們的真誠祝福下，邁入下一個求學的階段，
我們警方不忘與孩子們宣導犯罪預防的觀念，
📍犯罪預防宣導x青春專案大家一起來
1️⃣貴重物品隨身帶，以免宵小來覬覦
2️⃣反詐騙三步：冷靜、查證、報警👮
3️⃣反霸凌❌：不嘲笑、不謾罵、不打架
4️⃣反幫派❌、反援交❌、反飆車❌
5️⃣網路購物、交友要小心，避免點數匯款
#高雄市三民一分局
#三民派出所
#三民國小畢業典禮
#犯罪預防宣導
#青春專案
#畢業快樂🎓",20170609,30,2,0

385424351628946_750776238427087,三民派出所👨🏼‍✈️結合行德宮慈善會🙏、端午節慰問弱勢族群與獨居長者👴🏻🥗🥘🚓發送民生物資與禮券💰🎁、發揮人溺己溺扶助弱勢。👏🤝🙆‍♂️,20170524,35,2,0

385424351628946_750772178427493,"端午佳節👨‍👧‍👧三鳯中街封街包粽😀、我們也來犯罪預防宣導👮‍♀️、反詐騙 行路交通之安全👍👍👍。",20170524,27,0,0

385424351628946_717364285101616,"106.03.22
👏歡迎聖保羅幼稚園師生到本所參訪唷！👏小朋友都非常的活潑可愛有禮貌😊在巢巡佐問題的時候回答也都非常熱絡呢恭喜其中幾位小朋友順利答對問題拿到有獎徵答的禮物喲！👏每一位小朋友也都體驗到騎乘警用機車，真是新奇又開心呢😄參訪活動圓滿的結束了 也歡迎各位小朋友有空再次再次蒞臨參觀唷😊#聖保羅幼稚園
#坐重機好開心
#小朋友很有禮貌
#警察叔叔阿姨很和藹可親😊
#酪梨姐姐好正！😄",20170322,39,0,0

385424351628946_697569243747787,"孩子們可愛的笑容，由我們來一同守護，
讓我們走入校園內，維護學童們的安全，
保護長輩與孩童們上下課與用路的平安。",20170223,38,1,2

385424351628946_693386770832701,"警察的工作包羅萬象，千變萬化
時而化身為人民的保姆，維護著治安，
時而在風災當中，為了人民的安全與交通，協助救難、疏導交通，
時而成為親民愛民、不分國界，愛戴每位民眾的親善大使，
時而化作長輩的孩子，保護每一位有需要協助的老奶奶與老伯伯的安全，幫他們找到回家的路，
時而走入校園內，維護每一位孩童最純真的笑容與孩子們美好的童年，大家的支持與認同，是我們警察工作前進的動力。",20170216,43,1,3

